"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-02","7.16","0.00","54","66","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-03","6.04","0.00","53","60","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-04","4.92","0.00","52","60","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-05","3.80","0.00","54","65","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-06","3.80","0.00","56","66","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-07","4.25","0.00","53","57","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-08","5.37","0.00","56","61","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-09","4.92","0.00","57","75","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-10","5.82","0.00","61","74","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-11","4.47","0.00","65","79","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-12","4.92","0.00","64","80","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-13","5.14","0.00","62","69","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-14","3.36","0.00","61","71","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-15","4.92","0.01","61","70","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-16","4.92","0.00","65","74","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-17","5.82","0.08","62","65","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-18","6.04","0.00","60","63","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-19","5.59","0.00","58","62","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-20","4.92","0.00","59","75","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-21","6.93","0.00","58","69","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-22","7.16","0.00","65","74","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-23","4.03","0.00","64","73","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-24","5.14","0.00","60","69","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-25","4.92","0.00","56","65","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-26","5.14","0.00","56","72","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-27","6.04","0.00","57","70","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-28","5.37","0.00","59","75","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-29","4.92","0.00","62","71","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-30","5.82","0.00","58","69","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-01-31","4.03","0.00","55","64","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-01","5.37","0.00","57","63","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-02","5.82","0.00","56","65","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-03","4.92","0.00","56","66","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-04","3.80","0.00","56","69","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-05","4.92","0.00","58","71","43"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-06","3.80","0.00","58","72","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-07","4.70","0.00","63","78","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-08","5.37","0.00","64","79","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-09","3.80","0.00","65","85","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-10","6.71","0.00","71","82","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-11","5.14","0.00","67","81","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-12","5.82","0.00","68","89","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-13","7.38","0.00","70","85","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-14","6.49","0.00","63","73","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-15","11.63","0.01","58","62","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-16","7.83","0.00","56","65","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-17","6.49","0.00","58","71","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-18","6.26","0.00","60","72","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-19","6.49","0.00","60","69","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-20","6.04","0.00","57","63","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-21","8.50","0.00","56","60","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-22","17.22","0.03","56","61","47"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-23","11.18","0.00","51","57","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-24","8.05","0.00","51","61","39"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-25","6.93","0.00","53","62","42"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-26","5.37","0.00","56","67","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-27","5.82","0.00","60","76","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-02-28","3.80","0.00","63","82","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-01","6.04","0.00","65","80","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-02","5.82","0.00","64","78","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-03","6.26","0.00","60","67","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-04","12.97","0.00","59","65","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-05","17.90","0.00","56","60","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-06","6.04","0.00","54","62","44"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-07","6.49","0.00","55","67","45"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-08","6.71","0.00","58","70","46"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-09","6.49","0.00","58","66","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-10","6.93","0.00","58","64","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-11","6.71","0.00","60","72","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-12","8.05","0.00","62","74","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-13","6.93","0.00","59","67","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-14","7.38","0.00","60","69","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-15","6.49","0.00","60","68","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-16","9.40","0.00","61","72","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-17","9.40","0.00","66","78","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-18","6.49","0.00","63","72","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-19","8.72","0.01","61","66","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-20","15.88","0.00","60","72","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-21","6.93","0.00","62","71","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-22","6.71","0.00","64","78","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-23","7.61","0.00","69","84","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-24","7.61","0.00","64","70","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-25","7.38","0.00","59","69","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-26","6.04","0.00","59","64","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-27","8.95","0.00","59","68","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-28","9.40","1.02","58","62","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-29","7.38","0.07","57","63","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-30","7.38","0.00","59","65","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-03-31","6.49","0.00","59","63","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-01","8.05","0.00","59","65","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-02","8.95","0.00","59","64","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-03","12.30","0.00","60","65","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-04","6.49","0.00","59","64","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-05","5.82","0.00","62","74","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-06","6.49","0.00","66","74","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-07","4.70","0.00","74","95","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-08","7.38","0.00","80","97","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-09","7.38","0.00","71","78","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-10","8.05","0.00","64","69","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-11","12.30","0.00","63","68","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-12","18.12","0.00","59","67","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-13","11.86","0.00","60","67","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-14","9.84","0.00","59","66","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-15","8.28","0.00","59","67","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-16","12.75","0.00","60","67","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-17","9.17","0.00","59","65","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-18","7.16","0.00","61","69","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-19","8.28","0.00","62","68","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-20","9.84","0.00","61","67","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-21","10.29","0.20","59","66","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-22","17.22","0.03","60","64","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-23","9.40","0.00","59","69","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-24","7.83","0.00","68","86","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-25","6.71","0.00","70","86","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-26","6.71","0.00","66","75","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-27","7.83","0.00","62","72","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-28","9.84","0.00","61","65","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-29","7.83","0.00","60","68","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-04-30","5.82","0.00","62","69","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-01","7.16","0.00","62","69","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-02","8.50","0.00","63","68","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-03","7.16","0.00","62","69","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-04","6.93","0.00","63","70","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-05","7.38","0.00","62","68","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-06","5.82","0.00","62","70","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-07","8.05","0.00","65","71","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-08","10.07","0.00","62","66","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-09","11.41","0.00","60","67","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-10","10.96","0.00","59","67","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-11","14.99","0.00","58","65","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-12","9.40","0.00","63","75","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-13","7.16","0.00","67","80","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-14","7.16","0.00","70","81","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-15","7.16","0.00","67","78","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-16","8.05","0.00","63","67","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-17","6.93","0.00","62","68","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-18","7.83","0.00","62","69","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-19","6.49","0.00","62","66","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-20","7.38","0.00","61","65","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-21","8.50","0.00","63","70","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-22","9.17","0.00","62","66","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-23","5.82","0.00","60","67","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-24","7.16","0.00","63","68","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-25","7.61","0.00","64","70","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-26","8.95","0.00","64","70","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-27","10.07","0.00","64","70","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-28","8.72","0.00","63","69","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-29","6.26","0.00","64","71","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-30","8.50","0.00","65","70","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-05-31","7.38","0.00","65","71","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-01","6.71","0.00","66","74","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-02","7.83","0.00","66","73","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-03","7.61","0.00","65","72","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-04","7.61","0.00","65","69","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-05","6.49","0.00","65","72","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-06","8.50","0.00","68","74","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-07","6.49","0.00","67","73","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-08","6.49","0.00","66","69","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-09","6.93","0.00","66","74","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-10","7.16","0.00","67","74","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-11","7.61","0.00","66","72","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-12","6.93","0.00","66","72","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-13","8.05","0.01","67","75","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-14","7.38","0.00","68","76","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-15","7.38","0.00","69","74","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-16","8.05","0.00","68","74","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-17","10.51","0.00","67","72","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-18","9.17","0.00","66","73","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-19","8.05","0.00","67","74","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-20","7.61","0.00","70","80","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-21","8.05","0.00","71","80","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-22","10.74","0.00","66","73","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-23","10.07","0.00","67","73","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-24","10.51","0.00","67","72","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-25","8.72","0.00","65","72","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-26","7.38","0.00","66","72","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-27","8.72","0.00","67","73","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-28","7.61","0.00","68","74","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-29","7.61","0.00","69","79","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-06-30","8.28","0.00","69","76","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-01","7.83","0.00","68","75","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-02","8.72","0.00","67","73","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-03","8.72","0.00","67","74","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-04","8.28","0.00","67","74","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-05","9.62","0.00","67","75","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-06","9.17","0.00","68","74","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-07","8.28","0.00","69","75","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-08","8.05","0.00","68","74","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-09","8.28","0.00","67","72","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-10","7.83","0.00","68","73","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-11","8.50","0.00","67","72","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-12","8.28","0.00","65","71","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-13","10.07","0.00","65","71","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-14","8.05","0.00","66","72","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-15","8.50","0.00","67","72","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-16","8.05","0.00","67","73","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-17","7.61","0.00","69","85","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-18","7.83","0.00","72","80","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-19","8.50","0.00","69","76","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-20","8.05","0.00","70","77","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-21","8.28","0.00","70","75","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-22","6.93","0.00","69","78","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-23","7.83","0.00","70","77","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-24","7.61","0.00","69","75","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-25","8.50","0.00","69","76","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-26","9.17","0.00","67","75","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-27","8.50","0.00","67","74","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-28","6.93","0.00","68","76","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-29","6.93","0.00","70","77","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-30","6.71","0.00","71","77","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-07-31","7.61","0.00","73","80","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-01","9.62","0.00","72","78","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-02","10.51","0.00","70","76","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-03","8.05","0.00","70","76","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-04","8.50","0.00","70","77","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-05","9.62","0.00","71","77","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-06","8.95","0.00","69","77","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-07","7.16","0.00","71","82","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-08","6.71","0.00","74","82","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-09","7.16","0.00","75","84","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-10","7.61","0.00","75","84","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-11","8.50","0.00","74","80","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-12","8.05","0.00","72","79","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-13","6.71","0.00","73","82","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-14","6.71","0.00","73","80","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-15","6.93","0.00","71","77","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-16","7.61","0.00","71","76","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-17","9.17","0.00","69","75","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-18","9.17","0.00","67","70","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-19","6.04","0.00","67","75","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-20","7.83","0.00","71","80","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-21","8.50","0.00","71","77","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-22","8.05","0.00","69","74","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-23","6.49","0.00","68","76","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-24","5.82","0.00","71","79","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-25","7.83","0.00","73","80","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-26","7.83","0.00","70","76","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-27","7.61","0.00","71","77","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-28","9.17","0.00","71","76","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-29","9.17","0.00","69","76","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-30","8.05","0.00","70","77","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-08-31","8.05","0.00","73","84","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-01","5.59","0.00","78","88","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2022-09-02","6.49","0.00","78","90","72"
